,Track Name,Artist,Streams,Genre
1414,Enemies (feat. DaBaby),Post Malone,126029133,"['dfw rap', 'melodic rap', 'rap']"
1415,Enemigos Ocultos,Ozuna,1602666,"['trap latino', 'puerto rican pop', 'reggaeton', 'latin']"
1416,Enigma,Lady Gaga,6967047,"['post-teen pop', 'pop', 'dance pop']"
1417,Enjoy Yourself (feat. Karol G),Pop Smoke,6620040,['brooklyn drill']
1418,Enormous (feat. Ty Dolla $ign),Gucci Mane,508981,"['southern hip hop', 'hip hop', 'dirty south rap', 'atl hip hop', 'rap', 'gangster rap', 'trap', 'pop rap']"
1419,Enséñame,RBD,737990,"['pop', 'latin pop', 'latin']"
1420,Entertainer,ZAYN,6496952,"['post-teen pop', 'pop', 'dance pop', 'uk pop']"
1421,Entre Nosotros,Tiago PZK,7563134,['trap argentino']
1422,Entrepreneur (feat. JAY-Z),Pharrell Williams,868301,['pop rap']
1423,Envolvimento,MC Loma e As Gêmeas Lacração,2844380,"['funk carioca', 'brega funk']"
1424,Envy Me,Calboy,94402452,"['vapor trap', 'chicago rap', 'melodic rap', 'rap', 'trap']"
1425,"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)",DJ Snake,4003930,"['pop dance', 'pop', 'dance pop', 'electronic trap', 'edm', 'pop rap']"
1426,Epidemic,Polo G,6292620,['chicago rap']
1427,Epiphany,BTS,1806165,"['k-pop', 'k-pop boy group']"
1428,Eraser,Ed Sheeran,45411112,"['pop', 'uk pop']"
1429,Errbody,Lil Baby,4503726,"['trap', 'atl trap', 'rap', 'atl hip hop']"
1430,Eruption - 2015 Remaster,Van Halen,737671,"['rock', 'hard rock', 'metal', 'classic rock', 'album rock']"
1431,Esagono (feat. Salmo),Gemitaiz,747774,['italian hip hop']
1432,Escape From LA,The Weeknd,18325480,"['canadian pop', 'canadian contemporary r&b', 'pop']"
1433,Esclavo de Tus Besos,Manuel Turizo,105148236,"['reggaeton colombiano', 'trap latino', 'colombian pop', 'reggaeton', 'latin']"
1434,Escápate Conmigo,Wisin,278018949,"['latin hip hop', 'trap latino', 'reggaeton', 'latin']"
1435,Escápate Conmigo (feat. Ozuna),Wisin,88554279,"['latin hip hop', 'trap latino', 'reggaeton', 'latin']"
1436,Esperándote,Manuel Turizo,85602918,"['reggaeton colombiano', 'trap latino', 'colombian pop', 'reggaeton', 'latin']"
1437,Esquema Preferido,DJ Ivis,50208653,['piseiro']
1438,Esquema Preferido (feat. Tarcísio do Acordeon),DJ Ivis,6349435,['piseiro']
1439,Esskeetit,Lil Pump,87327963,"['vapor trap', 'miami hip hop', 'social media pop', 'emo rap', 'rap', 'trap']"
1440,Estado Decadente - Acústico,Zé Neto & Cristiano,727464,"[""that one doesn't seem to be on any of these maps yet."", 'Sorry']"
1441,Estamos Arriba,Bad Bunny,685308,"['trap latino', 'reggaeton', 'latin']"
1442,Estamos Bien,Bad Bunny,72500826,"['trap latino', 'reggaeton', 'latin']"
1443,Estamos Bien,Don Khuma,5287532,"[""that one doesn't seem to be on any of these maps yet."", 'Sorry']"
1444,Estamos Bien,Street Rappers,3666124,"[""that one doesn't seem to be on any of these maps yet."", 'Sorry']"
1445,Este Corazón,RBD,737225,"['pop', 'latin pop', 'latin']"
1446,Está Cabrón Ser Yo,Bad Bunny,27017995,"['trap latino', 'reggaeton', 'latin']"
1447,Está Rico,Marc Anthony,35179866,"['tropical', 'salsa', 'latin pop', 'modern salsa', 'latin']"
1448,Eternal,Chance the Rapper,1583921,"['conscious hip hop', 'chicago rap', 'hip hop', 'rap', 'pop rap']"
1449,Eternal Summer,The Strokes,619503,"['rock', 'alternative rock', 'garage rock', 'permanent wave', 'modern rock']"
1450,Euphoria,BTS,3819200,"['k-pop', 'k-pop boy group']"
1451,Euphoria (feat. Travis Scott & Kaash Paige),Don Toliver,1060011,"['trap', 'rap']"
1452,Ever Since New York,Harry Styles,4482315,"['post-teen pop', 'pop']"
1453,Every Breath You Take,The Police,151058794,"['rock', 'new wave', 'art rock', 'permanent wave', 'mellow gold', 'classic rock', 'soft rock', 'album rock']"
1454,Every Breath You Take - Remastered 2003,The Police,821595,"['rock', 'new wave', 'art rock', 'permanent wave', 'mellow gold', 'classic rock', 'soft rock', 'album rock']"
1455,Every Hour,Kanye West,13362143,"['rap', 'chicago rap']"
1456,Every Single Time,Jonas Brothers,903223,"['pop', 'dance pop', 'boy band', 'post-teen pop', 'pop rock']"
1457,Everybody,Logic,29660104,"['conscious hip hop', 'hip hop', 'rap', 'pop rap', 'dmv rap']"
1458,Everybody,Mac Miller,7381446,"['pittsburgh rap', 'rap', 'hip hop']"
1459,Everybody Business,Kehlani,701509,"['pop', 'dance pop', 'r&b', 'post-teen pop', 'pop rap']"
1460,Everybody Dies,Logic,2620238,"['conscious hip hop', 'hip hop', 'rap', 'pop rap', 'dmv rap']"
1461,Everybody Dies In Their Nightmares,XXXTENTACION,338957626,"['miami hip hop', 'emo rap']"
1462,Everybody Hates Me,The Chainsmokers,35994777,"['pop dance', 'electropop', 'pop', 'tropical house', 'dance pop', 'edm']"
1463,Everyday,Ariana Grande,45096689,"['post-teen pop', 'pop', 'dance pop']"
1464,Everyday,Logic,136194152,"['conscious hip hop', 'hip hop', 'rap', 'pop rap', 'dmv rap']"
1465,Everyday Life,Coldplay,787298,"['permanent wave', 'pop']"
1466,Everything We Need,Kanye West,20048663,"['rap', 'chicago rap']"
1467,Evoluiu,MC Kevin o Chris,1270100,"['funk carioca', 'funk 150 bpm']"
1468,Ew,Joji,6936305,"['alternative r&b', 'viral pop']"
1469,Ex (feat. YG),Ty Dolla $ign,518102,"['southern hip hop', 'hip hop', 'pop', 'r&b', 'trap soul', 'trap', 'pop rap']"
1470,Ex Bitch,XXXTENTACION,1840704,"['miami hip hop', 'emo rap']"
1471,Ex Calling,6LACK,1707309,"['hip hop', 'alternative r&b', 'atl hip hop', 'r&b', 'melodic rap', 'rap', 'trap', 'pop rap']"
1472,Excitement,Trippie Redd,2370426,"['trap', 'melodic rap', 'rap']"
1473,Excuse Me Mr Sir (feat. Vargas & Lagola),Avicii,814061,"['edm', 'pop dance', 'dance pop', 'pop']"
1474,Expectations,Lauren Jauregui,574919,"['post-teen pop', 'r&b', 'pop']"
1475,Expensive (feat. Nicki Minaj),Ty Dolla $ign,1552100,"['southern hip hop', 'hip hop', 'pop', 'r&b', 'trap soul', 'trap', 'pop rap']"
1476,Explícale,Yandel,1415198,"['latin hip hop', 'trap latino', 'reggaeton flow', 'reggaeton', 'latin']"
1477,Explícale (feat. Bad Bunny),Yandel,93230823,"['latin hip hop', 'trap latino', 'reggaeton flow', 'reggaeton', 'latin']"
1478,Explícito,Myke Towers,23968051,['trap latino']
1479,Extasy,187 Strassenbande,3956700,"['german hip hop', 'hamburg hip hop']"
1480,Extra Luv (feat. YG),Future,442305,"['southern hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
1481,Eye 2 Eye,Huncho Jack,4528943,"['southern hip hop', 'hip hop', 'melodic rap', 'rap', 'trap', 'pop rap']"
1482,Eyes Closed,Halsey,2046909,"['indie poptimism', 'electropop', 'pop', 'dance pop', 'post-teen pop', 'etherpop']"
1483,F&MU,Kehlani,749889,"['pop', 'dance pop', 'r&b', 'post-teen pop', 'pop rap']"
1484,F&N,Future,844795,"['southern hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
1485,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",The Kid LAROI,1564903,['australian hip hop']
1486,F.N,Lil Tjay,71523124,"['nyc rap', 'melodic rap', 'brooklyn drill']"
1487,F9mily (You & Me),Lil Nas X,951630,"['lgbtq+ hip hop', 'pop rap']"
1488,FAIS ÇA BIEN,Damso,742159,"['belgian hip hop', 'french hip hop', 'rap belge', 'pop urbaine', 'rap conscient']"
1489,FAKE LOVE,BTS,62010876,"['k-pop', 'k-pop boy group']"
1490,FANCY,TWICE,12972648,"['k-pop girl group', 'k-pop']"
1491,FDT,YG,879139,"['southern hip hop', 'hip hop', 'cali rap', 'rap', 'gangster rap', 'trap', 'pop rap']"
1492,FEAR.,Kendrick Lamar,25757943,"['west coast rap', 'rap', 'conscious hip hop', 'hip hop']"
1493,FEEFA,6ix9ine,5040869,"['rap', 'emo rap']"
1494,FEEL SOMETHING (feat. Marshmello),The Kid LAROI,745677,['australian hip hop']
1495,FEEL THE BEAT,Black Eyed Peas,763231,"['pop', 'dance pop', 'pop rap']"
1496,FEEL.,Kendrick Lamar,36750553,"['west coast rap', 'rap', 'conscious hip hop', 'hip hop']"
1497,FEFE,6ix9ine,61063532,"['rap', 'emo rap']"
1498,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,338686229,"['rap', 'emo rap']"
1499,FEIGNING,Gunna,812787,"['hip hop', 'atl hip hop', 'melodic rap', 'rap', 'trap']"
1500,FIND MY WAY,DaBaby,43011611,"['rap', 'north carolina hip hop']"
1501,FLIP THE SWITCH (feat. Drake),Quavo,6821154,"['southern hip hop', 'hip hop', 'atl hip hop', 'melodic rap', 'rap', 'trap', 'pop rap']"
1502,FLY,KC Rebell,2059411,"['german hip hop', 'german drill']"
1503,FML,Arizona Zervas,30033155,"['pop rap', 'rhode island rap']"
1504,FRANCHISE (feat. Young Thug & M.I.A.),Travis Scott,52573445,"['slap house', 'rap']"
1505,FRIENDS,Marshmello,705121626,"['pop dance', 'pop', 'progressive electro house', 'edm', 'brostep']"
1506,FRIENDS (feat. kiLL edward),J. Cole,13369793,"['rap', 'conscious hip hop', 'north carolina hip hop', 'hip hop']"
1507,FUCK 12 (feat. Offset),Quavo,780745,"['southern hip hop', 'hip hop', 'atl hip hop', 'melodic rap', 'rap', 'trap', 'pop rap']"
1508,Fabergé,RIN,1637518,"['german hip hop', 'german cloud rap']"
1509,Facas - Ao Vivo,Diego & Victor Hugo,49474900,"['latin arena pop', 'latin pop', 'post-teen pop', 'mexican pop', 'latin']"
1510,Face Of My City (feat. Lil Baby),Jack Harlow,1007832,"['pop rap', 'rap', 'deep underground hip hop', 'kentucky hip hop']"
1511,Face to Face,Rex Orange County,766914,"['pop', 'bedroom pop']"
1512,Faceshot,Future,683956,"['southern hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
1513,Faded,Alan Walker,139598646,"['electro house', 'pop dance']"
1514,Fades Away (feat. Noonie Bao),Avicii,841061,"['edm', 'pop dance', 'dance pop', 'pop']"
1515,Fai rumore,Diodato,2495075,"['italian indie pop', 'italian adult pop']"
1516,Faint,Linkin Park,2788041,"['alternative metal', 'rap metal', 'post-grunge', 'nu metal']"
1517,Fairytale of New York (feat. Kirsty MacColl),The Pogues,121366440,"['folk punk', 'celtic punk', 'punk', 'celtic rock', 'celtic', 'irish folk']"
1518,Faith,The Weeknd,19488744,"['canadian pop', 'canadian contemporary r&b', 'pop']"
1519,Faith (feat. Quavo),NAV,704091,"['hip hop', 'canadian hip hop', 'melodic rap', 'rap', 'canadian trap', 'toronto rap', 'trap', 'pop rap']"
1520,Fake,Lauv,10574766,"['post-teen pop', 'pop', 'dance pop', 'electropop']"
1521,Fake A Smile,Alan Walker,1018701,"['electro house', 'pop dance']"
1522,Fake Happy,Paramore,488215,"['candy pop', 'pop emo', 'pixie', 'pop punk', 'emo']"
1523,Fake Love,Drake,294673927,"['hip hop', 'canadian pop', 'canadian hip hop', 'rap', 'toronto rap', 'pop rap']"
1524,Faking It (feat. Kehlani & Lil Yachty),Calvin Harris,2395880,"['progressive house', 'pop dance', 'house', 'pop', 'dance pop', 'electro house', 'edm', 'uk dance']"
1525,Fall,Eminem,67924036,"['rap', 'detroit hip hop', 'hip hop']"
1526,Fall In Line (feat. Demi Lovato),Christina Aguilera,820660,"['post-teen pop', 'pop', 'dance pop', 'pop rap']"
1527,Fall Threw (feat. Young Thug & Gunna),Rich The Kid,2922996,"['southern hip hop', 'hip hop', 'atl hip hop', 'plugg', 'melodic rap', 'rap', 'trap', 'pop rap']"
1528,Fallin' All In You,Shawn Mendes,5759823,"['pop', 'dance pop', 'canadian pop', 'viral pop', 'post-teen pop']"
1529,Falling,Alesso,595207,"['pop dance', 'pop', 'tropical house', 'dance pop', 'progressive electro house', 'electro house', 'edm']"
1530,Falling,Harry Styles,453037788,"['post-teen pop', 'pop']"
1531,Falling,Trevor Daniel,974408375,"['alternative r&b', 'melodic rap', 'pop rap']"
1532,Falling Down - Bonus Track,Lil Peep,275602442,"['lgbtq+ hip hop', 'emo rap']"
1533,Falling For You with Justin Bieber,Jaden,737170,"['pop rap', 'rap', 'pop', 'hip hop']"
1534,Falling Like The Stars,James Arthur,18126954,"['post-teen pop', 'pop', 'talent show', 'uk pop']"
1535,False God,Taylor Swift,10436781,"['post-teen pop', 'pop']"
1536,Fame,Apache 207,24881543,['german hip hop']
1537,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,31494465,"['queens hip hop', 'pop', 'dance pop', 'post-teen pop', 'pop rap', 'hip pop']"
1538,Familiar,Liam Payne,113943791,"['post-teen pop', 'pop', 'dance pop']"
1539,Family,The Chainsmokers,29693046,"['pop dance', 'electropop', 'pop', 'tropical house', 'dance pop', 'edm']"
1540,Famous,21 Savage,2045976,"['trap', 'rap', 'atl hip hop', 'hip hop']"
1541,Famous,Kanye West,710708,"['rap', 'chicago rap']"
1542,Famous,Mason Ramsey,12521721,"['country', 'contemporary country']"
1543,Famous (feat. Reginae Carter),Lil Wayne,9540689,"['hip hop', 'rap', 'new orleans rap', 'trap', 'pop rap']"
1544,Fan de Tus Fotos,Nicky Jam,53632417,"['latin hip hop', 'trap latino', 'reggaeton', 'latin']"
1545,Fantasias,Rauw Alejandro,324450772,"['trap latino', 'puerto rican pop']"
1546,Fantasias - Remix,Rauw Alejandro,37301719,"['trap latino', 'puerto rican pop']"
1547,Fantasía,Ozuna,18853463,"['trap latino', 'puerto rican pop', 'reggaeton', 'latin']"
1548,Far Gone (feat. Lil Baby),Ski Mask The Slump God,721824,"['underground hip hop', 'miami hip hop']"
1549,Farewell,Eminem,8836673,"['rap', 'detroit hip hop', 'hip hop']"
1550,Fast,Juice WRLD,42718445,"['melodic rap', 'chicago rap']"
1551,Fast Car,Jonas Blue,29102993,"['pop dance', 'pop', 'tropical house', 'dance pop', 'edm', 'uk dance']"
1552,Father Of 4 (feat. Big Rube),Offset,791366,"['southern hip hop', 'hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
1553,Faucet Failure,Ski Mask The Slump God,69421527,"['underground hip hop', 'miami hip hop']"
1554,Favorite Bitch (feat. Ty Dolla $ign),Eminem,983079,"['rap', 'detroit hip hop', 'hip hop']"
1555,Favorito,Camilo,240618728,"['colombian pop', 'reggaeton colombiano']"
1556,Faz Amor Comigo Só Hoje - Ao Vivo,Israel & Rodolffo,5824045,"[""that one doesn't seem to be on any of these maps yet."", 'Sorry']"
1557,Faz Gostoso (feat. Anitta),Madonna,746253,"['europop', 'dance pop', 'pop']"
1558,Fazer Falta,Mc Livinho,2250200,"['funk carioca', 'funk ostentacao', 'funk paulista']"
1559,Fear Inoculum,TOOL,4453735,"['progressive rock', 'rock', 'alternative rock', 'art rock', 'alternative metal', 'progressive metal', 'nu metal']"
1560,Fearless (Taylor’s Version),Taylor Swift,9038593,"['post-teen pop', 'pop']"
1561,Feed Me Dope,Future,5087680,"['southern hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
1562,Feel Good (feat. Daya),Gryffin,503393,"['pop dance', 'pop edm', 'pop', 'dance pop', 'tropical house', 'electro house', 'edm']"
1563,Feel It Still,Portugal. The Man,498290412,"['modern alternative rock', 'indie rock', 'modern rock', 'rock']"
1564,Feel Me,Selena Gomez,37380701,"['post-teen pop', 'pop', 'dance pop']"
1565,Feel Me,Tyga,521824,"['southern hip hop', 'hip hop', 'dance pop', 'rap', 'trap', 'pop rap']"
1566,Feel So Close - Radio Edit,Calvin Harris,1701167,"['progressive house', 'pop dance', 'house', 'pop', 'dance pop', 'electro house', 'edm', 'uk dance']"
1567,Feel Special,TWICE,21830592,"['k-pop girl group', 'k-pop']"
1568,Feel The Love,KIDS SEE GHOSTS,12651596,"['underground hip hop', 'rap', 'hip hop']"
1569,Feeling,Juice WRLD,4624052,"['melodic rap', 'chicago rap']"
1570,Feelings,Lauv,54223067,"['post-teen pop', 'pop', 'dance pop', 'electropop']"
1571,Feelings Mutual,Lil Uzi Vert,1402539,"['rap', 'trap', 'melodic rap', 'philly rap']"
1572,Feels (feat. Khalid),WATTS,873126,"['indie poptimism', 'alt z', 'chill pop', 'electropop', 'pop', 'indie cafe pop', 'hopebeat', 'indie electropop', 'indie pop', 'chill r&b']"
1573,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,457236813,"['progressive house', 'pop dance', 'house', 'pop', 'dance pop', 'electro house', 'edm', 'uk dance']"
1574,Feels (feat. Young Thug & J Hus),Ed Sheeran,10145015,"['pop', 'uk pop']"
1575,Feels Great (feat. Fetty Wap & CVBZ),Cheat Codes,40283823,"['pop dance', 'pop edm', 'electropop', 'pop', 'dance pop', 'tropical house', 'electro house', 'post-teen pop', 'edm']"
1576,Feels Like Summer,Childish Gambino,20642639,"['pop rap', 'rap', 'atl hip hop', 'hip hop']"
1577,Felices los 4,Maluma,452520959,"['reggaeton', 'reggaeton colombiano', 'latin']"
1578,Feliz Navidad,José Feliciano,187203598,"['puerto rican pop', 'latin pop']"
1579,Feliz Navidad - Recorded at Spotify Studios NYC,Why Don't We,2017932,"['pop', 'dance pop', 'boy band', 'post-teen pop', 'teen pop']"
1580,Fell In Luv (feat. Bryson Tiller),Playboi Carti,663300,"['trap', 'rap', 'atl hip hop', 'plugg']"
1581,Fell On Black Days,Soundgarden,529205,"['rock', 'grunge', 'alternative rock', 'hard rock', 'modern rock', 'blues rock', 'alternative metal', 'nu metal']"
1582,Fendi Drip,Luciano,758571,"['german hip hop', 'german drill']"
1583,Ferrari,Anuel AA,758495,"['trap boricua', 'trap latino', 'reggaeton flow', 'reggaeton', 'latin']"
1584,Ferrari,Bebe Rexha,623106,"['post-teen pop', 'pop', 'dance pop', 'electropop']"
1585,Ferrari,Eno,14700023,"['german hip hop', 'german drill']"
1586,Fetish (feat. Gucci Mane),Selena Gomez,155719297,"['post-teen pop', 'pop', 'dance pop']"
1587,Feu de bois,Damso,663720,"['belgian hip hop', 'french hip hop', 'rap belge', 'pop urbaine', 'rap conscient']"
1588,Fever,Dua Lipa,49927665,"['pop', 'dance pop', 'uk pop']"
1589,Ficha Limpa,Gusttavo Lima,7598670,"['sertanejo', 'sertanejo universitario']"
1590,Fiebre (feat. Wisin & Yandel),Ricky Martin,2568248,"['puerto rican pop', 'dance pop', 'latin pop', 'mexican pop', 'latin']"
1591,Fiel,Los Legendarios,244953076,"['trap latino', 'reggaeton', 'latin']"
1592,Fiel - Remix,Wisin,26713869,"['latin hip hop', 'trap latino', 'reggaeton', 'latin']"
1593,Fifteen (Taylor’s Version),Taylor Swift,6761147,"['post-teen pop', 'pop']"
1594,Fightclub (feat. Samra & AK Ausserkontrolle),Capital Bra,1271633,['german hip hop']
1595,Fighting Demons,Juice WRLD,15807072,"['melodic rap', 'chicago rap']"
1596,Figurinha - Ao Vivo,Douglas & Vinicius,4439902,"[""that one doesn't seem to be on any of these maps yet."", 'Sorry']"
1597,Film out,BTS,35704994,"['k-pop', 'k-pop boy group']"
1598,Filter,BTS,16362134,"['k-pop', 'k-pop boy group']"
1599,Filthy,Justin Timberlake,44843890,"['pop', 'dance pop']"
1600,Final Fantasy,Drake,14875534,"['hip hop', 'canadian pop', 'canadian hip hop', 'rap', 'toronto rap', 'pop rap']"
1601,Final Fantasy,Ufo361,709104,"['german hip hop', 'german cloud rap']"
1602,Final Lullaby - Bonus Track,The Weeknd,818819,"['canadian pop', 'canadian contemporary r&b', 'pop']"
1603,Final Song,MØ,27951063,"['indie poptimism', 'danish pop', 'electropop', 'pop', 'tropical house', 'dance pop', 'art pop']"
1604,Finally // beautiful stranger,Halsey,1764623,"['indie poptimism', 'electropop', 'pop', 'dance pop', 'post-teen pop', 'etherpop']"
1605,Find U Again (feat. Camila Cabello),Mark Ronson,74019421,"['neo soul', 'pop', 'dance pop']"
1606,Find You,Nick Jonas,695461,"['post-teen pop', 'pop', 'dance pop', 'viral pop']"
1607,Fine China,Future,96526818,"['southern hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
1608,Fine Line,Harry Styles,7201207,"['post-teen pop', 'pop']"
1609,Finesse,Drake,23270552,"['hip hop', 'canadian pop', 'canadian hip hop', 'rap', 'toronto rap', 'pop rap']"
1610,Finesse - Remix; feat. Cardi B,Bruno Mars,286887856,"['post-teen pop', 'pop', 'dance pop']"
1611,Finesse Out The Gang Way (feat. Lil Baby),Lil Durk,885608,"['chicago rap', 'hip hop', 'rap', 'drill', 'trap', 'chicago drill']"
1612,Fingers,ZAYN,806236,"['post-teen pop', 'pop', 'dance pop', 'uk pop']"
1613,Fingías,Paloma Mami,11987768,"['trap chileno', 'reggaeton chileno', 'latin pop']"
1614,Fire,KIDS SEE GHOSTS,8733514,"['underground hip hop', 'rap', 'hip hop']"
1615,"Fire On Fire - From ""Watership Down""",Sam Smith,42144197,"['post-teen pop', 'pop', 'dance pop', 'uk pop']"
1616,Fire Starter,Trippie Redd,876686,"['trap', 'melodic rap', 'rap']"
1617,First Off (feat. Travis Scott),Future,28728227,"['southern hip hop', 'atl hip hop', 'rap', 'trap', 'pop rap']"
1618,First Time,Kygo,201713778,"['pop dance', 'pop', 'tropical house', 'edm']"
1619,First Time,Liam Payne,719532,"['post-teen pop', 'pop', 'dance pop']"
1620,Flames,David Guetta,282339021,"['pop dance', 'pop', 'dance pop', 'big room', 'edm']"
1621,Flames (with ZAYN),R3HAB,883321,"['pop dance', 'pop', 'tropical house', 'dance pop', 'progressive electro house', 'electro house', 'slap house', 'edm', 'dutch house']"
1622,Flash Pose,Pabllo Vittar,688392,"['pop', 'dance pop', 'pop lgbtq+ brasileira', 'pop nacional', 'funk carioca', 'funk pop']"
1623,Flaws And Sins,Juice WRLD,3910021,"['melodic rap', 'chicago rap']"
1624,Flex (feat. Juice WRLD),Polo G,67449848,['chicago rap']
